ground_height,lane_id,lane_type,left_lane_boundary,right_lane_boundary,left_lane_mark_type,right_lane_mark_type
,89899567,VEHICLE,"[{'x': 679.82, 'y': 4114.15, 'z': -22.45}, {'x': 668.02, 'y': 4113.63, 'z': -22.52}, {'x': 660.03, 'y': 4113.39, 'z': -22.56}, {'x': 657.09, 'y': 4113.16, 'z': -22.59}, {'x': 650.29, 'y': 4113.11, 'z': -22.61}, {'x': 648.49, 'y': 4113.32, 'z': -22.63}, {'x': 646.33, 'y': 4113.43, 'z': -22.64}, {'x': 639.43, 'y': 4113.33, 'z': -22.66}, {'x': 631.92, 'y': 4112.86, 'z': -22.64}, {'x': 630.03, 'y': 4112.68, 'z': -22.63}, {'x': 624.62, 'y': 4111.86, 'z': -22.6}, {'x': 620.54, 'y': 4111.48, 'z': -22.59}, {'x': 616.92, 'y': 4111.41, 'z': -22.58}, {'x': 600.0, 'y': 4110.71, 'z': -22.52}]","[{'x': 679.92, 'y': 4117.79, 'z': -22.52}, {'x': 658.89, 'y': 4116.83, 'z': -22.64}, {'x': 654.49, 'y': 4116.5, 'z': -22.69}, {'x': 600.0, 'y': 4114.32, 'z': -22.57}]",NONE,NONE
,89899576,VEHICLE,"[{'x': 701.11, 'y': 4080.0, 'z': -22.16}, {'x': 703.0, 'y': 4102.52, 'z': -22.07}]","[{'x': 704.91, 'y': 4080.0, 'z': -22.27}, {'x': 706.86, 'y': 4102.38, 'z': -22.14}]",DASHED_WHITE,SOLID_WHITE
,89899580,VEHICLE,"[{'x': 699.56, 'y': 4148.01, 'z': -22.12}, {'x': 697.75, 'y': 4127.89, 'z': -22.1}]","[{'x': 696.01, 'y': 4148.2, 'z': -22.26}, {'x': 694.34, 'y': 4128.04, 'z': -22.25}]",NONE,DASHED_WHITE
,89899585,VEHICLE,"[{'x': 701.71, 'y': 4128.54, 'z': -22.04}, {'x': 700.1, 'y': 4110.2, 'z': -22.01}]","[{'x': 697.97, 'y': 4127.94, 'z': -22.09}, {'x': 698.02, 'y': 4124.49, 'z': -22.07}, {'x': 697.9, 'y': 4123.33, 'z': -22.07}, {'x': 696.84, 'y': 4110.0, 'z': -22.06}]",DOUBLE_SOLID_YELLOW,SOLID_WHITE
,89899645,VEHICLE,"[{'x': 700.11, 'y': 4154.37, 'z': -22.11}, {'x': 699.56, 'y': 4148.01, 'z': -22.12}]","[{'x': 696.57, 'y': 4154.62, 'z': -22.24}, {'x': 696.01, 'y': 4148.2, 'z': -22.26}]",DOUBLE_SOLID_YELLOW,DASHED_WHITE
,89899721,VEHICLE,"[{'x': 700.1, 'y': 4110.2, 'z': -22.01}, {'x': 701.71, 'y': 4128.54, 'z': -22.04}]","[{'x': 703.66, 'y': 4110.42, 'z': -22.02}, {'x': 705.37, 'y': 4128.83, 'z': -22.09}]",DOUBLE_SOLID_YELLOW,DASHED_WHITE
,,,,,,
,49079145,VEHICLE,"[{'x': 10470.01, 'y': 3476.46, 'z': -32.06}, {'x': 10469.7, 'y': 3477.1, 'z': -32.1}, {'x': 10468.97, 'y': 3478.86, 'z': -32.12}, {'x': 10468.28, 'y': 3480.63, 'z': -32.11}, {'x': 10467.61, 'y': 3482.41, 'z': -32.12}, {'x': 10466.97, 'y': 3484.2, 'z': -32.11}, {'x': 10466.36, 'y': 3486.0, 'z': -32.06}, {'x': 10465.77, 'y': 3487.79, 'z': -32.05}, {'x': 10464.66, 'y': 3491.39, 'z': -32.06}, {'x': 10464.13, 'y': 3493.19, 'z': -32.07}, {'x': 10463.11, 'y': 3496.77, 'z': -32.12}, {'x': 10462.14, 'y': 3500.31, 'z': -32.2}, {'x': 10460.27, 'y': 3507.23, 'z': -32.28}]","[{'x': 10474.29, 'y': 3478.57, 'z': -32.22}, {'x': 10472.92, 'y': 3481.58, 'z': -32.21}, {'x': 10472.66, 'y': 3482.08, 'z': -32.22}, {'x': 10469.47, 'y': 3491.58, 'z': -32.14}, {'x': 10468.04, 'y': 3498.7, 'z': -32.22}, {'x': 10467.02, 'y': 3504.86, 'z': -32.37}, {'x': 10466.78, 'y': 3506.13, 'z': -32.4}, {'x': 10466.73, 'y': 3506.35, 'z': -32.4}, {'x': 10466.45, 'y': 3507.46, 'z': -32.42}, {'x': 10466.34, 'y': 3507.91, 'z': -32.42}, {'x': 10466.13, 'y': 3508.75, 'z': -32.42}]",NONE,NONE
,49079147,VEHICLE,"[{'x': 10470.01, 'y': 3476.46, 'z': -32.06}, {'x': 10470.6, 'y': 3475.06, 'z': -32.02}, {'x': 10472.76, 'y': 3470.65, 'z': -31.91}, {'x': 10474.46, 'y': 3466.06, 'z': -31.83}]","[{'x': 10464.92, 'y': 3474.6, 'z': -32.07}, {'x': 10465.55, 'y': 3473.09, 'z': -32.03}, {'x': 10465.6, 'y': 3472.96, 'z': -32.02}, {'x': 10465.99, 'y': 3472.02, 'z': -32.0}, {'x': 10467.03, 'y': 3469.5, 'z': -31.97}, {'x': 10469.42, 'y': 3463.72, 'z': -31.82}]",NONE,NONE
,49079150,VEHICLE,"[{'x': 10470.01, 'y': 3476.46, 'z': -32.06}, {'x': 10469.22, 'y': 3478.24, 'z': -32.11}, {'x': 10468.58, 'y': 3480.03, 'z': -32.11}, {'x': 10468.21, 'y': 3481.74, 'z': -32.12}, {'x': 10468.05, 'y': 3483.35, 'z': -32.14}, {'x': 10468.09, 'y': 3484.87, 'z': -32.14}, {'x': 10468.35, 'y': 3486.3, 'z': -32.09}, {'x': 10468.83, 'y': 3487.65, 'z': -32.09}, {'x': 10469.54, 'y': 3488.92, 'z': -32.12}, {'x': 10470.49, 'y': 3490.1, 'z': -32.16}, {'x': 10471.56, 'y': 3490.97, 'z': -32.18}, {'x': 10479.08, 'y': 3494.94, 'z': -32.3}]","[{'x': 10474.29, 'y': 3478.57, 'z': -32.22}, {'x': 10472.91, 'y': 3481.6, 'z': -32.21}, {'x': 10472.65, 'y': 3482.32, 'z': -32.22}, {'x': 10472.4, 'y': 3483.21, 'z': -32.22}, {'x': 10472.36, 'y': 3484.15, 'z': -32.19}, {'x': 10472.44, 'y': 3485.01, 'z': -32.17}, {'x': 10472.68, 'y': 3486.01, 'z': -32.13}, {'x': 10472.94, 'y': 3486.74, 'z': -32.15}, {'x': 10473.49, 'y': 3487.48, 'z': -32.16}, {'x': 10474.1, 'y': 3488.03, 'z': -32.17}, {'x': 10474.83, 'y': 3488.62, 'z': -32.2}, {'x': 10476.47, 'y': 3489.68, 'z': -32.23}, {'x': 10479.01, 'y': 3491.14, 'z': -32.32}, {'x': 10479.92, 'y': 3491.64, 'z': -32.31}, {'x': 10480.87, 'y': 3492.18, 'z': -32.28}]",NONE,NONE
,49090410,VEHICLE,"[{'x': 10239.44, 'y': 3501.08, 'z': -33.54}, {'x': 10241.32, 'y': 3500.03, 'z': -33.54}, {'x': 10243.05, 'y': 3499.09, 'z': -33.55}, {'x': 10244.65, 'y': 3498.27, 'z': -33.56}, {'x': 10246.16, 'y': 3497.55, 'z': -33.56}, {'x': 10247.61, 'y': 3496.92, 'z': -33.55}, {'x': 10249.04, 'y': 3496.38, 'z': -33.56}, {'x': 10250.47, 'y': 3495.93, 'z': -33.56}, {'x': 10251.94, 'y': 3495.55, 'z': -33.56}, {'x': 10253.48, 'y': 3495.23, 'z': -33.56}, {'x': 10255.12, 'y': 3494.98, 'z': -33.55}, {'x': 10258.85, 'y': 3494.62, 'z': -33.56}, {'x': 10261.0, 'y': 3494.49, 'z': -33.55}, {'x': 10263.38, 'y': 3494.4, 'z': -33.52}]","[{'x': 10236.94, 'y': 3496.07, 'z': -33.68}, {'x': 10238.84, 'y': 3494.94, 'z': -33.69}, {'x': 10240.65, 'y': 3493.93, 'z': -33.69}, {'x': 10242.38, 'y': 3493.03, 'z': -33.68}, {'x': 10244.05, 'y': 3492.24, 'z': -33.66}, {'x': 10245.67, 'y': 3491.54, 'z': -33.63}, {'x': 10247.26, 'y': 3490.93, 'z': -33.59}, {'x': 10248.84, 'y': 3490.4, 'z': -33.56}, {'x': 10250.42, 'y': 3489.96, 'z': -33.56}, {'x': 10252.03, 'y': 3489.58, 'z': -33.56}, {'x': 10253.67, 'y': 3489.27, 'z': -33.56}, {'x': 10255.37, 'y': 3489.02, 'z': -33.58}, {'x': 10257.15, 'y': 3488.82, 'z': -33.6}, {'x': 10259.01, 'y': 3488.66, 'z': -33.63}, {'x': 10260.98, 'y': 3488.55, 'z': -33.66}, {'x': 10263.07, 'y': 3488.46, 'z': -33.67}]",NONE,NONE
,49090520,VEHICLE,"[{'x': 10255.3, 'y': 3508.3, 'z': -33.66}, {'x': 10261.37, 'y': 3529.38, 'z': -33.49}]","[{'x': 10259.92, 'y': 3507.1, 'z': -33.71}, {'x': 10266.37, 'y': 3529.39, 'z': -33.5}]",NONE,NONE
,49090755,VEHICLE,"[{'x': 10228.43, 'y': 3467.12, 'z': -33.48}, {'x': 10239.62, 'y': 3485.71, 'z': -33.73}]","[{'x': 10231.71, 'y': 3465.16, 'z': -33.42}, {'x': 10242.67, 'y': 3483.82, 'z': -33.65}]",NONE,DASHED_WHITE
,49090930,BUS,"[{'x': 10250.76, 'y': 3480.9, 'z': -33.57}, {'x': 10251.46, 'y': 3488.85, 'z': -33.56}, {'x': 10253.09, 'y': 3498.28, 'z': -33.54}, {'x': 10254.46, 'y': 3504.96, 'z': -33.67}, {'x': 10255.3, 'y': 3508.3, 'z': -33.66}]","[{'x': 10256.26, 'y': 3480.72, 'z': -33.62}, {'x': 10256.44, 'y': 3485.0, 'z': -33.67}, {'x': 10256.82, 'y': 3488.28, 'z': -33.61}, {'x': 10257.8, 'y': 3496.0, 'z': -33.55}, {'x': 10258.88, 'y': 3502.32, 'z': -33.7}, {'x': 10259.34, 'y': 3504.77, 'z': -33.7}, {'x': 10259.92, 'y': 3507.1, 'z': -33.71}]",NONE,NONE
,49091273,BUS,"[{'x': 10249.02, 'y': 3437.6, 'z': -33.29}, {'x': 10249.44, 'y': 3452.01, 'z': -33.44}, {'x': 10249.79, 'y': 3455.9, 'z': -33.45}, {'x': 10250.41, 'y': 3460.61, 'z': -33.48}, {'x': 10250.7, 'y': 3464.24, 'z': -33.53}, {'x': 10250.8, 'y': 3467.62, 'z': -33.55}, {'x': 10250.79, 'y': 3470.93, 'z': -33.55}, {'x': 10250.76, 'y': 3480.9, 'z': -33.57}]","[{'x': 10253.28, 'y': 3437.55, 'z': -33.32}, {'x': 10253.57, 'y': 3449.76, 'z': -33.4}, {'x': 10253.73, 'y': 3451.37, 'z': -33.39}, {'x': 10254.01, 'y': 3452.9, 'z': -33.42}, {'x': 10255.56, 'y': 3458.96, 'z': -33.46}, {'x': 10255.86, 'y': 3460.45, 'z': -33.47}, {'x': 10255.97, 'y': 3461.58, 'z': -33.48}, {'x': 10256.14, 'y': 3467.12, 'z': -33.53}, {'x': 10256.29, 'y': 3472.16, 'z': -33.56}, {'x': 10256.33, 'y': 3473.76, 'z': -33.57}, {'x': 10256.35, 'y': 3474.18, 'z': -33.57}, {'x': 10256.36, 'y': 3474.66, 'z': -33.58}, {'x': 10256.26, 'y': 3480.72, 'z': -33.62}]",NONE,NONE
,49091319,VEHICLE,"[{'x': 10242.67, 'y': 3483.82, 'z': -33.65}, {'x': 10243.15, 'y': 3484.51, 'z': -33.64}, {'x': 10244.23, 'y': 3486.29, 'z': -33.63}, {'x': 10244.91, 'y': 3487.31, 'z': -33.64}, {'x': 10245.73, 'y': 3488.38, 'z': -33.61}, {'x': 10246.73, 'y': 3489.45, 'z': -33.59}, {'x': 10247.94, 'y': 3490.5, 'z': -33.57}, {'x': 10249.4, 'y': 3491.49, 'z': -33.57}, {'x': 10251.14, 'y': 3492.4, 'z': -33.56}, {'x': 10253.21, 'y': 3493.18, 'z': -33.57}, {'x': 10255.64, 'y': 3493.8, 'z': -33.56}, {'x': 10258.46, 'y': 3494.23, 'z': -33.56}, {'x': 10261.72, 'y': 3494.44, 'z': -33.55}, {'x': 10263.38, 'y': 3494.4, 'z': -33.52}]","[{'x': 10245.97, 'y': 3481.78, 'z': -33.57}, {'x': 10246.96, 'y': 3483.16, 'z': -33.57}, {'x': 10247.98, 'y': 3484.38, 'z': -33.56}, {'x': 10249.05, 'y': 3485.45, 'z': -33.56}, {'x': 10250.22, 'y': 3486.37, 'z': -33.56}, {'x': 10251.53, 'y': 3487.13, 'z': -33.56}, {'x': 10253.0, 'y': 3487.73, 'z': -33.57}, {'x': 10254.69, 'y': 3488.17, 'z': -33.58}, {'x': 10256.63, 'y': 3488.45, 'z': -33.6}, {'x': 10258.86, 'y': 3488.56, 'z': -33.63}, {'x': 10263.07, 'y': 3488.46, 'z': -33.67}]",NONE,NONE
,49091389,VEHICLE,"[{'x': 10223.85, 'y': 3445.08, 'z': -33.3}, {'x': 10226.33, 'y': 3449.29, 'z': -33.3}, {'x': 10234.91, 'y': 3463.24, 'z': -33.4}]","[{'x': 10226.94, 'y': 3443.04, 'z': -33.37}, {'x': 10237.96, 'y': 3461.55, 'z': -33.46}]",DASHED_WHITE,NONE
,49091408,VEHICLE,"[{'x': 10211.08, 'y': 3518.28, 'z': -33.34}, {'x': 10239.44, 'y': 3501.08, 'z': -33.54}]","[{'x': 10208.13, 'y': 3513.12, 'z': -33.41}, {'x': 10236.94, 'y': 3496.07, 'z': -33.68}]",DASHED_WHITE,NONE
,49091475,VEHICLE,"[{'x': 10214.0, 'y': 3523.59, 'z': -33.45}, {'x': 10242.3, 'y': 3506.35, 'z': -33.68}]","[{'x': 10211.08, 'y': 3518.28, 'z': -33.34}, {'x': 10239.44, 'y': 3501.08, 'z': -33.54}]",NONE,DASHED_WHITE
,49091516,VEHICLE,"[{'x': 10231.71, 'y': 3465.16, 'z': -33.42}, {'x': 10242.67, 'y': 3483.82, 'z': -33.65}]","[{'x': 10234.91, 'y': 3463.24, 'z': -33.4}, {'x': 10245.97, 'y': 3481.78, 'z': -33.57}]",DASHED_WHITE,NONE
,49091677,VEHICLE,"[{'x': 10263.38, 'y': 3494.4, 'z': -33.52}, {'x': 10320.0, 'y': 3493.1, 'z': -33.32}]","[{'x': 10263.07, 'y': 3488.46, 'z': -33.67}, {'x': 10320.0, 'y': 3487.21, 'z': -33.36}]",DASHED_WHITE,NONE
,49091782,BUS,"[{'x': 10250.76, 'y': 3480.9, 'z': -33.57}, {'x': 10250.79, 'y': 3470.93, 'z': -33.55}, {'x': 10250.8, 'y': 3467.62, 'z': -33.55}, {'x': 10250.7, 'y': 3464.24, 'z': -33.53}, {'x': 10250.41, 'y': 3460.61, 'z': -33.48}, {'x': 10249.79, 'y': 3455.9, 'z': -33.45}, {'x': 10249.44, 'y': 3452.01, 'z': -33.44}, {'x': 10249.02, 'y': 3437.6, 'z': -33.29}]","[{'x': 10246.39, 'y': 3481.03, 'z': -33.57}, {'x': 10245.83, 'y': 3470.55, 'z': -33.54}, {'x': 10245.15, 'y': 3460.46, 'z': -33.44}, {'x': 10244.98, 'y': 3457.41, 'z': -33.42}, {'x': 10244.64, 'y': 3437.65, 'z': -33.21}]",NONE,NONE
,49091800,VEHICLE,"[{'x': 10239.62, 'y': 3485.71, 'z': -33.73}, {'x': 10240.46, 'y': 3487.33, 'z': -33.7}, {'x': 10241.3, 'y': 3488.91, 'z': -33.7}, {'x': 10243.79, 'y': 3493.48, 'z': -33.64}, {'x': 10245.4, 'y': 3496.48, 'z': -33.56}, {'x': 10246.17, 'y': 3498.0, 'z': -33.55}, {'x': 10246.92, 'y': 3499.53, 'z': -33.56}, {'x': 10247.65, 'y': 3501.1, 'z': -33.59}, {'x': 10248.34, 'y': 3502.7, 'z': -33.63}, {'x': 10249.0, 'y': 3504.35, 'z': -33.7}, {'x': 10249.63, 'y': 3506.01, 'z': -33.74}, {'x': 10249.72, 'y': 3506.34, 'z': -33.74}, {'x': 10250.21, 'y': 3507.83, 'z': -33.71}, {'x': 10250.75, 'y': 3509.68, 'z': -33.7}]","[{'x': 10242.67, 'y': 3483.82, 'z': -33.65}, {'x': 10243.42, 'y': 3485.18, 'z': -33.64}, {'x': 10244.22, 'y': 3486.58, 'z': -33.64}, {'x': 10248.66, 'y': 3494.02, 'z': -33.57}, {'x': 10249.59, 'y': 3495.63, 'z': -33.56}, {'x': 10250.5, 'y': 3497.28, 'z': -33.55}, {'x': 10251.39, 'y': 3498.98, 'z': -33.55}, {'x': 10252.26, 'y': 3500.73, 'z': -33.56}, {'x': 10253.1, 'y': 3502.54, 'z': -33.6}, {'x': 10253.89, 'y': 3504.4, 'z': -33.66}, {'x': 10254.63, 'y': 3506.32, 'z': -33.67}, {'x': 10255.3, 'y': 3508.3, 'z': -33.66}]",NONE,NONE
,49091833,VEHICLE,"[{'x': 10263.6, 'y': 3500.13, 'z': -33.67}, {'x': 10320.0, 'y': 3499.05, 'z': -33.31}]","[{'x': 10263.38, 'y': 3494.4, 'z': -33.52}, {'x': 10320.0, 'y': 3493.1, 'z': -33.32}]",NONE,DASHED_WHITE
,49091942,VEHICLE,"[{'x': 10250.75, 'y': 3509.68, 'z': -33.7}, {'x': 10256.24, 'y': 3529.36, 'z': -33.62}]","[{'x': 10255.3, 'y': 3508.3, 'z': -33.66}, {'x': 10261.37, 'y': 3529.38, 'z': -33.49}]",NONE,NONE
,49091995,VEHICLE,"[{'x': 10234.91, 'y': 3463.24, 'z': -33.4}, {'x': 10235.83, 'y': 3465.1, 'z': -33.42}, {'x': 10236.89, 'y': 3467.92, 'z': -33.42}, {'x': 10239.05, 'y': 3474.28, 'z': -33.51}, {'x': 10241.27, 'y': 3480.59, 'z': -33.61}, {'x': 10242.23, 'y': 3482.81, 'z': -33.65}, {'x': 10242.67, 'y': 3483.82, 'z': -33.65}]","[{'x': 10237.96, 'y': 3461.55, 'z': -33.46}, {'x': 10239.13, 'y': 3463.7, 'z': -33.47}, {'x': 10240.21, 'y': 3466.22, 'z': -33.49}, {'x': 10242.13, 'y': 3471.27, 'z': -33.51}, {'x': 10245.17, 'y': 3479.68, 'z': -33.56}, {'x': 10245.97, 'y': 3481.78, 'z': -33.57}]",NONE,NONE
,49092027,VEHICLE,"[{'x': 10242.3, 'y': 3506.35, 'z': -33.68}, {'x': 10243.98, 'y': 3505.35, 'z': -33.68}, {'x': 10245.58, 'y': 3504.45, 'z': -33.68}, {'x': 10247.14, 'y': 3503.65, 'z': -33.67}, {'x': 10248.66, 'y': 3502.93, 'z': -33.64}, {'x': 10250.17, 'y': 3502.31, 'z': -33.6}, {'x': 10251.67, 'y': 3501.77, 'z': -33.58}, {'x': 10253.19, 'y': 3501.31, 'z': -33.56}, {'x': 10254.75, 'y': 3500.94, 'z': -33.56}, {'x': 10256.35, 'y': 3500.64, 'z': -33.59}, {'x': 10258.02, 'y': 3500.41, 'z': -33.64}, {'x': 10259.77, 'y': 3500.25, 'z': -33.68}, {'x': 10261.62, 'y': 3500.16, 'z': -33.69}, {'x': 10263.6, 'y': 3500.13, 'z': -33.67}]","[{'x': 10239.44, 'y': 3501.08, 'z': -33.54}, {'x': 10241.32, 'y': 3500.03, 'z': -33.54}, {'x': 10243.05, 'y': 3499.09, 'z': -33.55}, {'x': 10244.65, 'y': 3498.27, 'z': -33.56}, {'x': 10246.16, 'y': 3497.55, 'z': -33.56}, {'x': 10247.61, 'y': 3496.92, 'z': -33.55}, {'x': 10249.04, 'y': 3496.38, 'z': -33.56}, {'x': 10250.47, 'y': 3495.93, 'z': -33.56}, {'x': 10251.94, 'y': 3495.55, 'z': -33.56}, {'x': 10253.48, 'y': 3495.23, 'z': -33.56}, {'x': 10255.12, 'y': 3494.98, 'z': -33.55}, {'x': 10258.85, 'y': 3494.62, 'z': -33.56}, {'x': 10261.0, 'y': 3494.49, 'z': -33.55}, {'x': 10263.38, 'y': 3494.4, 'z': -33.52}]",NONE,NONE
,49092081,VEHICLE,"[{'x': 10242.67, 'y': 3483.82, 'z': -33.65}, {'x': 10243.42, 'y': 3485.18, 'z': -33.64}, {'x': 10244.22, 'y': 3486.58, 'z': -33.64}, {'x': 10248.66, 'y': 3494.02, 'z': -33.57}, {'x': 10249.59, 'y': 3495.63, 'z': -33.56}, {'x': 10250.5, 'y': 3497.28, 'z': -33.55}, {'x': 10251.39, 'y': 3498.98, 'z': -33.55}, {'x': 10252.26, 'y': 3500.73, 'z': -33.56}, {'x': 10253.1, 'y': 3502.54, 'z': -33.6}, {'x': 10253.89, 'y': 3504.4, 'z': -33.66}, {'x': 10254.63, 'y': 3506.32, 'z': -33.67}, {'x': 10255.3, 'y': 3508.3, 'z': -33.66}]","[{'x': 10245.97, 'y': 3481.78, 'z': -33.57}, {'x': 10253.58, 'y': 3493.33, 'z': -33.57}, {'x': 10255.38, 'y': 3496.33, 'z': -33.55}, {'x': 10256.88, 'y': 3499.29, 'z': -33.57}, {'x': 10258.31, 'y': 3502.54, 'z': -33.7}, {'x': 10259.18, 'y': 3504.86, 'z': -33.72}, {'x': 10259.92, 'y': 3507.1, 'z': -33.71}]",NONE,NONE
,49092088,VEHICLE,"[{'x': 10242.3, 'y': 3506.35, 'z': -33.68}, {'x': 10244.56, 'y': 3505.01, 'z': -33.68}, {'x': 10245.67, 'y': 3504.4, 'z': -33.68}, {'x': 10246.15, 'y': 3504.26, 'z': -33.68}, {'x': 10246.78, 'y': 3504.22, 'z': -33.68}, {'x': 10247.41, 'y': 3504.32, 'z': -33.68}, {'x': 10247.99, 'y': 3504.44, 'z': -33.69}, {'x': 10248.55, 'y': 3504.75, 'z': -33.71}, {'x': 10249.0, 'y': 3505.14, 'z': -33.72}, {'x': 10249.34, 'y': 3505.53, 'z': -33.73}, {'x': 10249.64, 'y': 3505.97, 'z': -33.74}, {'x': 10249.87, 'y': 3506.59, 'z': -33.75}, {'x': 10250.75, 'y': 3509.68, 'z': -33.7}]","[{'x': 10239.44, 'y': 3501.08, 'z': -33.54}, {'x': 10241.63, 'y': 3499.97, 'z': -33.54}, {'x': 10243.68, 'y': 3499.25, 'z': -33.56}, {'x': 10245.58, 'y': 3498.89, 'z': -33.56}, {'x': 10247.33, 'y': 3498.88, 'z': -33.56}, {'x': 10248.91, 'y': 3499.19, 'z': -33.56}, {'x': 10250.31, 'y': 3499.8, 'z': -33.56}, {'x': 10251.53, 'y': 3500.69, 'z': -33.56}, {'x': 10252.56, 'y': 3501.84, 'z': -33.58}, {'x': 10253.39, 'y': 3503.23, 'z': -33.62}, {'x': 10254.01, 'y': 3504.84, 'z': -33.68}, {'x': 10255.3, 'y': 3508.3, 'z': -33.66}]",NONE,NONE
,49092225,BUS,"[{'x': 10250.76, 'y': 3480.9, 'z': -33.57}, {'x': 10251.34, 'y': 3485.76, 'z': -33.57}, {'x': 10251.7, 'y': 3487.59, 'z': -33.56}, {'x': 10252.28, 'y': 3489.16, 'z': -33.55}, {'x': 10253.07, 'y': 3490.49, 'z': -33.57}, {'x': 10254.05, 'y': 3491.6, 'z': -33.57}, {'x': 10255.22, 'y': 3492.5, 'z': -33.57}, {'x': 10256.56, 'y': 3493.2, 'z': -33.56}, {'x': 10258.06, 'y': 3493.73, 'z': -33.56}, {'x': 10259.7, 'y': 3494.09, 'z': -33.57}, {'x': 10261.48, 'y': 3494.31, 'z': -33.55}, {'x': 10263.38, 'y': 3494.4, 'z': -33.52}]","[{'x': 10256.26, 'y': 3480.72, 'z': -33.62}, {'x': 10256.55, 'y': 3485.47, 'z': -33.66}, {'x': 10256.68, 'y': 3486.16, 'z': -33.66}, {'x': 10256.93, 'y': 3486.9, 'z': -33.65}, {'x': 10257.5, 'y': 3487.6, 'z': -33.64}, {'x': 10258.59, 'y': 3488.16, 'z': -33.63}, {'x': 10260.38, 'y': 3488.48, 'z': -33.66}, {'x': 10263.07, 'y': 3488.46, 'z': -33.67}]",NONE,NONE
,49092282,BUS,"[{'x': 10239.44, 'y': 3501.08, 'z': -33.54}, {'x': 10240.47, 'y': 3500.46, 'z': -33.54}, {'x': 10242.33, 'y': 3499.28, 'z': -33.55}, {'x': 10243.97, 'y': 3498.09, 'z': -33.56}, {'x': 10245.39, 'y': 3496.88, 'z': -33.56}, {'x': 10246.61, 'y': 3495.63, 'z': -33.57}, {'x': 10247.65, 'y': 3494.34, 'z': -33.57}, {'x': 10248.52, 'y': 3492.99, 'z': -33.57}, {'x': 10249.22, 'y': 3491.57, 'z': -33.57}, {'x': 10249.77, 'y': 3490.07, 'z': -33.57}, {'x': 10250.19, 'y': 3488.47, 'z': -33.56}, {'x': 10250.49, 'y': 3486.77, 'z': -33.56}, {'x': 10250.67, 'y': 3484.95, 'z': -33.56}, {'x': 10250.76, 'y': 3483.0, 'z': -33.57}, {'x': 10250.76, 'y': 3480.9, 'z': -33.57}]","[{'x': 10236.94, 'y': 3496.07, 'z': -33.68}, {'x': 10237.98, 'y': 3495.45, 'z': -33.68}, {'x': 10240.18, 'y': 3494.18, 'z': -33.69}, {'x': 10241.95, 'y': 3492.87, 'z': -33.69}, {'x': 10243.34, 'y': 3491.52, 'z': -33.69}, {'x': 10244.39, 'y': 3490.14, 'z': -33.67}, {'x': 10245.15, 'y': 3488.71, 'z': -33.64}, {'x': 10245.67, 'y': 3487.25, 'z': -33.61}, {'x': 10246.01, 'y': 3485.75, 'z': -33.58}, {'x': 10246.21, 'y': 3484.22, 'z': -33.58}, {'x': 10246.32, 'y': 3482.64, 'z': -33.57}, {'x': 10246.39, 'y': 3481.03, 'z': -33.57}]",NONE,NONE
,49093971,VEHICLE,"[{'x': 10350.84, 'y': 3492.26, 'z': -33.24}, {'x': 10366.34, 'y': 3491.98, 'z': -33.06}]","[{'x': 10350.81, 'y': 3486.67, 'z': -33.25}, {'x': 10353.82, 'y': 3486.63, 'z': -33.25}, {'x': 10363.02, 'y': 3486.55, 'z': -33.13}, {'x': 10365.07, 'y': 3486.43, 'z': -33.08}, {'x': 10366.19, 'y': 3486.42, 'z': -33.04}]",SOLID_WHITE,NONE
,49094151,VEHICLE,"[{'x': 10320.0, 'y': 3499.05, 'z': -33.31}, {'x': 10327.51, 'y': 3498.9, 'z': -33.31}]","[{'x': 10320.0, 'y': 3493.1, 'z': -33.32}, {'x': 10327.71, 'y': 3492.97, 'z': -33.3}]",NONE,DASHED_WHITE
,49094327,VEHICLE,"[{'x': 10345.59, 'y': 3450.0, 'z': -33.06}, {'x': 10345.17, 'y': 3393.54, 'z': -32.82}]","[{'x': 10342.27, 'y': 3450.0, 'z': -33.04}, {'x': 10341.16, 'y': 3393.71, 'z': -32.8}]",NONE,DASHED_WHITE
,49094345,VEHICLE,"[{'x': 10320.0, 'y': 3493.1, 'z': -33.32}, {'x': 10327.71, 'y': 3492.97, 'z': -33.3}]","[{'x': 10320.0, 'y': 3487.21, 'z': -33.36}, {'x': 10327.87, 'y': 3486.93, 'z': -33.36}]",DASHED_WHITE,NONE
,49094375,VEHICLE,"[{'x': 10346.17, 'y': 3475.13, 'z': -33.18}, {'x': 10345.59, 'y': 3450.0, 'z': -33.06}]","[{'x': 10342.68, 'y': 3475.18, 'z': -33.15}, {'x': 10342.27, 'y': 3450.0, 'z': -33.04}]",NONE,DASHED_WHITE
,49094376,VEHICLE,"[{'x': 10350.87, 'y': 3498.59, 'z': -33.38}, {'x': 10356.1, 'y': 3498.47, 'z': -33.37}, {'x': 10366.5, 'y': 3498.16, 'z': -33.19}]","[{'x': 10350.87, 'y': 3495.75, 'z': -33.34}, {'x': 10366.44, 'y': 3495.27, 'z': -33.14}]",NONE,SOLID_WHITE
